Period	Data_value	Type
2015.07	1.53	33
2015.08	1.54	33
2015.09	1.73	33
2015.1	1.59	33
2015.11	1.7	33
2015.12	1.58	33
2016.01	1.6	33
2016.02	1.7	33
2016.03	1.52	33
2016.04	1.69	33
2016.05	1.59	33
2016.06	1.46	33
2016.07	1.55	33
2016.08	1.62	33
2016.09	1.68	33
2016.1	1.49	33
2016.11	1.63	33
2016.12	1.41	33
2017.01	1.53	33
2017.02	1.56	33
2017.03	1.52	33
2017.04	1.4	33
2017.05	1.41	33
2017.06	1.45	33
2017.07	1.33	33
2017.08	1.47	33
2017.09	1.47	33
2017.1	1.42	33
2017.11	1.51	33
2017.12	1.5	33
2018.01	1.57	33
2018.02	1.45	33
2018.03	1.54	33
2018.04	1.51	33
2018.05	1.5	33
2018.06	1.48	33
2018.07	1.38	33
2018.08	1.49	33
2006.06	4.43	34
2006.07	4.75	34
2006.08	4.61	34
2006.09	4.58	34
2006.1	4.39	34
2006.11	4.52	34
2006.12	4.28	34
2007.01	4.49	34
2007.02	4.63	34
2007.03	4.28	34
2007.04	4.81	34
2007.05	4.58	34
2007.06	4.56	34
2007.07	4.3	34
2007.08	4.27	34
2007.09	4.47	34
2007.1	4.7	34
2007.11	4.68	34
2007.12	4.59	34
2008.01	4.6	34
2008.02	4.9	34
2008.03	4.67	34
2008.04	4.89	34
2008.05	5	34
2008.06	4.86	34
2008.07	5.08	34
2008.08	4.87	34
2008.09	4.79	34
2008.1	4.88	34
2008.11	5.14	34
2008.12	5.25	34
2009.01	5.14	34
2009.02	5.16	34
2009.03	5.66	34
2009.04	5.5	34
2009.05	5.56	34
2009.06	5.54	34
2009.07	5.21	34
2009.08	5.26	34
2009.09	5.48	34
2009.1	5.71	34
2009.11	5	34
2009.12	5.42	34
2010.01	5.55	34
2010.02	5.56	34
2010.03	5.47	34
2010.04	4.86	34
2010.05	5.34	34
2010.06	5.41	34
2010.07	4.98	34
2010.08	5.31	34
2010.09	5.08	34
2010.1	5	34
2010.11	5.02	34
2010.12	5.42	34
2011.01	5.36	34
2011.02	5.68	34
2011.03	5.57	34
2011.04	5.96	34
2011.05	6.32	34
2011.06	5.9	34
2011.07	6	34
2011.08	5.5	34
2011.09	6.13	34
2011.1	6.21	34
2011.11	6.08	34
2011.12	5.98	34
2012.01	5.77	34
2012.02	5.95	34
2012.03	6.14	34
2012.04	5.69	34
2012.05	5.85	34
2012.06	5.95	34
2012.07	5.68	34
2012.08	5.87	34
2012.09	5.94	34
2012.1	5.81	34
2012.11	5.98	34
2012.12	5.69	34
2013.01	5.74	34
2013.02	5.82	34
2013.03	5.63	34
2013.04	5.63	34
2013.05	5.4	34
2013.06	5.72	34
2013.07	5.63	34
2013.08	6.04	34
2013.09	5.81	34
2013.1	5.56	34
2013.11	6	34
2013.12	5.75	34
2014.01	5.96	34
2014.02	5.79	34
2014.03	6.31	34
2014.04	6.09	34
2014.05	5.73	34
2014.06	5.86	34
2014.07	5.95	34
2014.08	5.94	34
2014.09	5.84	34
2014.1	6.38	34
2014.11	6.28	34
2014.12	6.5	34
2015.01	6.05	34
2015.02	6.28	34
2015.03	5.91	34
2015.04	6.23	34
2015.05	6.18	34
2015.06	6.4	34
2015.07	6.28	34
2015.08	6.01	34
2015.09	5.68	34
2015.1	6.17	34
2015.11	5.85	34
2015.12	5.43	34
2016.01	5.6	34
2016.02	5.71	34
2016.03	5.65	34
2016.04	5.83	34
2016.05	5.68	34
2016.06	5.87	34
2016.07	5.72	34
2016.08	5.59	34
2016.09	5.56	34
2016.1	5.43	34
2016.11	5.69	34
2016.12	5.51	34
2017.01	5.71	34
2017.02	5.55	34
2017.03	5.67	34
2017.04	5.73	34
2017.05	5.74	34
2017.06	6.13	34
2017.07	6.17	34
2017.08	5.53	34
2017.09	5.46	34
2017.1	5.87	34
2017.11	6.01	34
2017.12	5.9	34
2018.01	6.03	34
2018.02	5.41	34
2018.03	5.5	34
2018.04	5.81	34
2018.05	5.79	34
2018.06	5.98	34
2018.07	6.18	34
2018.08	5.66	34
2006.06	3.33	35
2006.07	3.37	35
2006.08	3.27	35
2006.09	3.22	35
2006.1	3.22	35
2006.11	3.36	35
2006.12	3.37	35
2007.01	3.31	35
2007.02	3.34	35
2007.03	3.39	35
2007.04	3.38	35
2007.05	3.39	35
2007.06	3.45	35
2007.07	3.36	35
2007.08	3.36	35
2007.09	3.38	35
2007.1	3.47	35
2007.11	3.37	35
2007.12	3.45	35
2008.01	3.48	35
2008.02	3.6	35
2008.03	3.79	35
2008.04	3.67	35
2008.05	3.76	35
2008.06	3.82	35
2008.07	3.68	35
2008.08	3.74	35
2008.09	3.8	35
2008.1	3.81	35
2008.11	3.95	35
2008.12	3.8	35
2009.01	3.87	35
2009.02	3.79	35
2009.03	4.19	35
2009.04	4.1	35
2009.05	4.26	35
2009.06	4.12	35
2009.07	4.08	35
2009.08	4.19	35
2009.09	4.26	35
2009.1	4.14	35
2009.11	4.18	35
2009.12	4.03	35
2010.01	4.13	35
2010.02	4	35
2010.03	4.12	35
2010.04	3.95	35
2010.05	3.94	35
2010.06	4.04	35
2010.07	3.98	35
2010.08	4.1	35
2010.09	4.05	35
2010.1	4.18	35
2010.11	4.16	35
2010.12	3.89	35
2011.01	4.09	35
2011.02	4.28	35
2011.03	4.31	35
2011.04	4.25	35
2011.05	4.55	35
2011.06	4.48	35
2011.07	4.77	35
2011.08	4.72	35
2011.09	4.69	35
2011.1	4.56	35
2011.11	4.75	35
2011.12	4.57	35
2012.01	4.67	35
2012.02	4.74	35
2012.03	4.86	35
2012.04	4.46	35
2012.05	4.77	35
2012.06	4.47	35
2012.07	4.54	35
2012.08	4.77	35
2012.09	4.52	35
2012.1	4.77	35
2012.11	4.48	35
2012.12	4.46	35
2013.01	4.88	35
2013.02	4.71	35
2013.03	4.64	35
2013.04	4.79	35
2013.05	4.62	35
2013.06	4.85	35
2013.07	4.71	35
2013.08	4.54	35
2013.09	4.83	35
2013.1	4.73	35
2013.11	4.68	35
2013.12	4.76	35
2014.01	4.83	35
2014.02	4.82	35
2014.03	4.71	35
2014.04	4.68	35
2014.05	4.77	35
2014.06	4.63	35
2014.07	4.69	35
2014.08	4.74	35
2014.09	4.59	35
2014.1	4.55	35
2014.11	4.56	35
2014.12	4.5	35
2015.01	4.48	35
2015.02	4.61	35
2015.03	4.28	35
2015.04	4.54	35
2015.05	4.6	35
2015.06	4.73	35
2015.07	4.44	35
2015.08	4.48	35
2015.09	4.26	35
2015.1	4.43	35
2015.11	4.45	35
2015.12	4.4	35
2016.01	4.28	35
2016.02	4.43	35
2016.03	4.45	35
2016.04	4.46	35
2016.05	4.26	35
2016.06	4.57	35
2016.07	4.68	35
2016.08	4.82	35
2016.09	4.71	35
2016.1	4.85	35
2016.11	4.82	35
2016.12	4.8	35
2017.01	4.93	35
2017.02	4.87	35
2017.03	4.83	35
2017.04	4.77	35
2017.05	4.89	35
2017.06	4.7	35
2017.07	4.94	35
2017.08	4.83	35
2017.09	5.12	35
2017.1	4.91	35
2017.11	4.91	35
2017.12	5.01	35
2018.01	5.08	35
2018.02	4.95	35
2018.03	4.95	35
2018.04	5.07	35
2018.05	4.69	35
2018.06	4.85	35
2018.07	4.91	35
2018.08	5.05	35
2006.06	1.83	36
2006.07	1.78	36
2006.08	1.8	36
2006.09	1.97	36
2006.1	1.91	36
2006.11	1.78	36
2006.12	1.78	36
2007.01	1.88	36
2007.02	1.89	36
2007.03	1.87	36
2007.04	1.86	36
2007.05	1.88	36
2007.06	1.92	36
2007.07	1.87	36
2007.08	1.82	36
2007.09	1.84	36
2007.1	1.9	36
2007.11	1.86	36
2007.12	1.85	36
2008.01	1.93	36
2008.02	1.97	36
2008.03	2.11	36
2008.04	1.95	36
2008.05	2.05	36
2008.06	2.02	36
2008.07	2.07	36
2008.08	2.05	36
2008.09	2.05	36
2008.1	2.02	36
2008.11	2.06	36
2008.12	1.96	36
2009.01	2.1	36
2009.02	2.18	36
2009.03	2.15	36
2009.04	2.06	36
2009.05	2.17	36
2009.06	2.16	36
2009.07	2.18	36
2009.08	2.18	36
2009.09	2.32	36
2009.1	2.31	36
2009.11	2.3	36
2009.12	2.19	36
2010.01	2.32	36
2010.02	2.19	36
2010.03	2.25	36
2010.04	2.33	36
2010.05	2.33	36
2010.06	2.28	36
2010.07	2.24	36
2010.08	2.16	36
2010.09	2.24	36
2010.1	2.27	36
2010.11	2.38	36
2010.12	2.06	36
2011.01	2.24	36
2011.02	2.28	36
2011.03	2.39	36
2011.04	2.48	36
2011.05	2.47	36
2011.06	2.49	36
2011.07	2.55	36
2011.08	2.5	36
2011.09	2.47	36
2011.1	2.33	36
2011.11	2.51	36
2011.12	2.4	36
2012.01	2.39	36
2012.02	2.52	36
2012.03	2.57	36
2012.04	2.2	36
2012.05	2.43	36
2012.06	2.35	36
2012.07	2.34	36
2012.08	2.52	36
2012.09	2.39	36
2012.1	2.42	36
2012.11	2.4	36
2012.12	2.18	36
2013.01	2.53	36
2013.02	2.55	36
2013.03	2.36	36
2013.04	2.54	36
2013.05	2.42	36
2013.06	2.51	36
2013.07	2.38	36
2013.08	2.46	36
2013.09	2.47	36
2013.1	2.52	36
2013.11	2.59	36
2013.12	2.44	36
2014.01	2.5	36
2014.02	2.56	36
2014.03	2.45	36
2014.04	2.46	36
2014.05	2.52	36
2014.06	2.44	36
2014.07	2.46	36
2014.08	2.53	36
2014.09	2.54	36
2014.1	2.44	36
2014.11	2.28	36
2014.12	2.42	36
2015.01	2.48	36
2015.02	2.52	36
2015.03	2.48	36
2015.04	2.48	36
2015.05	2.61	36
2015.06	2.57	36
2015.07	2.58	36
2015.08	2.6	36
2015.09	2.59	36
2015.1	2.62	36
2015.11	2.58	36
2015.12	2.48	36
2016.01	2.6	36
2016.02	2.57	36
2016.03	2.66	36
2016.04	2.69	36
2016.05	2.62	36
2016.06	2.59	36
2016.07	2.5	36
2016.08	2.67	36
2016.09	2.57	36
2016.1	2.53	36
2016.11	2.6	36
2016.12	2.35	36
2017.01	2.55	36
2017.02	2.59	36
2017.03	2.56	36
2017.04	2.35	36
2017.05	2.31	36
2017.06	2.61	36
2017.07	2.54	36
2017.08	2.52	36
2017.09	2.59	36
2017.1	2.57	36
2017.11	2.5	36
2017.12	2.31	36
2018.01	2.64	36
2018.02	2.63	36
2018.03	2.52	36
2018.04	2.59	36
2018.05	2.63	36
2018.06	2.62	36
2018.07	2.63	36
2018.08	2.57	36
2006.06	1.82	37
2006.07	1.85	37
2006.08	1.79	37
2006.09	1.83	37
2006.1	1.8	37
2006.11	1.81	37
2006.12	1.76	37
2007.01	1.84	37
2007.02	1.84	37
2007.03	1.84	37
2007.04	1.84	37
2007.05	1.87	37
2007.06	1.86	37
2007.07	1.87	37
2007.08	1.89	37
2007.09	1.86	37
2007.1	1.81	37
2007.11	1.83	37
2007.12	1.81	37
2008.01	1.83	37
2008.02	1.86	37
2008.03	1.86	37
2008.04	1.8	37
2008.05	1.89	37
2008.06	1.89	37
2008.07	1.92	37
2008.08	1.94	37
2008.09	1.9	37
2008.1	1.92	37
2008.11	1.92	37
2008.12	1.84	37
2009.01	1.82	37
2009.02	1.92	37
2009.03	1.9	37
2009.04	1.96	37
2009.05	1.98	37
2009.06	1.96	37
2009.07	2.02	37
2009.08	2.03	37
2009.09	2.1	37
2009.1	2.1	37
2009.11	2.11	37
2009.12	2.05	37
2010.01	2	37
2010.02	2	37
2010.03	1.97	37
2010.04	2.02	37
2010.05	2.03	37
2010.06	2.07	37
2010.07	2.04	37
2010.08	2.03	37
2010.09	2.11	37
2010.1	2.11	37
2010.11	2.08	37
2010.12	2.09	37
2011.01	1.96	37
2011.02	2.05	37
2011.03	2.03	37
2011.04	2.01	37
2011.05	2.07	37
2011.06	2.19	37
2011.07	2.09	37
2011.08	2.15	37
2011.09	2.15	37
2011.1	2.17	37
2011.11	2.16	37
2011.12	2.14	37
2012.01	2.05	37
2012.02	2.17	37
2012.03	2.13	37
2012.04	2.06	37
2012.05	2.12	37
2012.06	2.11	37
2012.07	2.19	37
2012.08	2.16	37
2012.09	2.16	37
2012.1	2.21	37
2012.11	2.16	37
2012.12	2.15	37
2013.01	2.09	37
2013.02	2.12	37
2013.03	2.16	37
2013.04	2.15	37
2013.05	2.13	37
2013.06	2.21	37
2013.07	2.18	37
2013.08	2.18	37
2013.09	2.24	37
2013.1	2.21	37
2013.11	2.19	37
2013.12	2.17	37
2014.01	2.1	37
2014.02	2.2	37
2014.03	2.14	37
2014.04	2.16	37
2014.05	2.23	37
2014.06	2.16	37
2014.07	2.21	37
2014.08	2.2	37
2014.09	2.24	37
2014.1	2.11	37
2014.11	2.18	37
2014.12	2.14	37
2015.01	2.16	37
2015.02	2.09	37
2015.03	2.1	37
2015.04	2.2	37
2015.05	2.1	37
2015.06	2.16	37
2015.07	2.1	37
2015.08	2.14	37
2015.09	2.11	37
2015.1	2.03	37
2015.11	2.13	37
2015.12	2.02	37
2016.01	2.06	37
2016.02	2.12	37
2016.03	2.06	37
2016.04	1.99	37
2016.05	2	37
2016.06	1.99	37
2016.07	2.07	37
2016.08	2.02	37
2016.09	2.01	37
2016.1	2.03	37
2016.11	2.03	37
2016.12	2.04	37
2017.01	2.01	37
2017.02	2.01	37
2017.03	2.03	37
2017.04	2.05	37
2017.05	2.01	37
2017.06	2.03	37
2017.07	2.01	37
2017.08	2.01	37
2017.09	2.03	37
2017.1	2.01	37
2017.11	2.07	37
2017.12	2.05	37
2018.01	1.99	37
2018.02	2.06	37
2018.03	1.99	37
2018.04	2.06	37
2018.05	2.2	37
2018.06	2.11	37
2018.07	2.17	37
2018.08	2.12	37
2006.06	4.38	38
2006.07	4.39	38
2006.08	4.42	38
2006.09	4.42	38
2006.1	4.42	38
2006.11	4.45	38
2006.12	4.46	38
2007.01	4.49	38
2007.02	4.52	38
2007.03	4.55	38
2007.04	4.59	38
2007.05	4.57	38
2007.06	4.62	38
2007.07	4.63	38
2007.08	4.66	38
2007.09	4.65	38
2007.1	4.66	38
2007.11	4.7	38
2007.12	4.71	38
2008.01	4.74	38
2008.02	4.79	38
2008.03	4.82	38
2008.04	4.89	38
2008.05	4.94	38
2008.06	4.96	38
2008.07	5.11	38
2008.08	5.16	38
2008.09	5.17	38
2008.1	5.18	38
2008.11	5.18	38
2008.12	5.19	38
2009.01	5.24	38
2009.02	5.25	38
2009.03	5.26	38
2009.04	5.31	38
2009.05	5.31	38
2009.06	5.33	38
2009.07	5.33	38
2009.08	5.36	38
2009.09	5.37	38
2009.1	5.38	38
2009.11	5.33	38
2009.12	5.33	38
2010.01	5.33	38
2010.02	5.36	38
2010.03	5.35	38
2010.04	5.36	38
2010.05	5.37	38
2010.06	5.38	38
2010.07	5.39	38
2010.08	5.4	38
2010.09	5.4	38
2010.1	5.53	38
2010.11	5.55	38
2010.12	5.58	38
2011.01	5.6	38
2011.02	5.61	38
2011.03	5.62	38
2011.04	5.65	38
2011.05	5.66	38
2011.06	5.67	38
2011.07	5.68	38
2011.08	5.68	38
2011.09	5.68	38
2011.1	5.68	38
2011.11	5.72	38
2011.12	5.73	38
2012.01	5.74	38
2012.02	5.67	38
2012.03	5.67	38
2012.04	5.7	38
2012.05	5.71	38
2012.06	5.73	38
2012.07	5.73	38
2012.08	5.73	38
2012.09	5.75	38
2012.1	5.75	38
2012.11	5.72	38
2012.12	5.73	38
2013.01	5.74	38
2013.02	5.75	38
2013.03	5.75	38
2013.04	5.76	38
2013.05	5.77	38
2013.06	5.78	38
2013.07	5.79	38
2013.08	5.8	38
2013.09	5.81	38
2013.1	5.82	38
2013.11	5.83	38
2013.12	5.83	38
2014.01	5.86	38
2014.02	5.89	38
2014.03	5.91	38
2014.04	5.91	38
2014.05	5.92	38
2014.06	5.92	38
2014.07	5.92	38
2014.08	5.92	38
2014.09	5.93	38
2014.1	5.93	38
2014.11	5.99	38
2014.12	5.97	38
2015.01	5.99	38
2015.02	6	38
2015.03	6.03	38
2015.04	6.03	38
2015.05	6.04	38
2015.06	6.04	38
2015.07	6.06	38
2015.08	6.07	38
2015.09	6.07	38
2015.1	6.08	38
2015.11	6.08	38
2015.12	6.09	38
2016.01	6.14	38
2016.02	6.15	38
2016.03	6.15	38
2016.04	6.14	38
2016.05	6.17	38
2016.06	6.22	38
2016.07	6.22	38
2016.08	6.24	38
2016.09	6.25	38
2016.1	6.25	38
2016.11	6.27	38
2016.12	6.29	38
2017.01	6.34	38
2017.02	6.37	38
2017.03	6.34	38
2017.04	6.36	38
2017.05	6.38	38
2017.06	6.38	38
2017.07	6.38	38
2017.08	6.38	38
2017.09	6.38	38
2017.1	6.39	38
2017.11	6.43	38
2017.12	6.47	38
2018.01	6.47	38
2018.02	6.57	38
2018.03	6.59	38
2018.04	6.64	38
2018.05	6.65	38
2018.06	6.68	38
2018.07	6.72	38
2018.08	6.71	38
2006.06	2.68	39
2006.07	2.68	39
2006.08	2.67	39
2006.09	2.69	39
2006.1	2.71	39
2006.11	2.71	39
2006.12	2.72	39
2007.01	2.69	39
2007.02	2.73	39
2007.03	2.7	39
2007.04	2.73	39
2007.05	2.73	39
2007.06	2.8	39
2007.07	2.82	39
2007.08	2.85	39
2007.09	2.86	39
2007.1	2.88	39
2007.11	2.89	39
2007.12	2.9	39
2008.01	2.95	39
2008.02	2.98	39
2008.03	2.96	39
2008.04	2.99	39
2008.05	3.02	39
2008.06	3.05	39
2008.07	3.09	39
2008.08	3.11	39
2008.09	3.13	39
2008.1	3.13	39
2008.11	3.15	39
2008.12	3.15	39
2009.01	3.15	39
2009.02	3.18	39
2009.03	3.14	39
2009.04	3.16	39
2009.05	3.18	39
2009.06	3.14	39
2009.07	3.15	39
2009.08	3.23	39
2009.09	3.23	39
2009.1	3.23	39
2009.11	3.25	39
2009.12	3.19	39
2010.01	3.19	39
2010.02	3.2	39
2010.03	3.21	39
2010.04	3.18	39
2010.05	3.23	39
2010.06	3.24	39
2010.07	3.26	39
2010.08	3.25	39
2010.09	3.27	39
2010.1	3.35	39
2010.11	3.36	39
2010.12	3.33	39
2011.01	3.37	39
2011.02	3.37	39
2011.03	3.41	39
2011.04	3.43	39
2011.05	3.41	39
2011.06	3.45	39
2011.07	3.45	39
2011.08	3.44	39
2011.09	3.46	39
2011.1	3.43	39
2011.11	3.46	39
2011.12	3.44	39
2012.01	3.52	39
2012.02	3.53	39
2012.03	3.53	39
2012.04	3.46	39
2012.05	3.53	39
2012.06	3.5	39
2012.07	3.57	39
2012.08	3.6	39
2012.09	3.6	39
2012.1	3.58	39
2012.11	3.61	39
2012.12	3.6	39
2013.01	3.6	39
2013.02	3.56	39
2013.03	3.59	39
2013.04	3.55	39
2013.05	3.6	39
2013.06	3.6	39
2013.07	3.59	39
2013.08	3.64	39
2013.09	3.7	39
2013.1	3.66	39
2013.11	3.7	39
2013.12	3.72	39
2014.01	3.73	39
2014.02	3.65	39
2014.03	3.76	39
2014.04	3.73	39
2014.05	3.72	39
2014.06	3.74	39
2014.07	3.73	39
2014.08	3.77	39
2014.09	3.79	39
2014.1	3.79	39
2014.11	3.78	39
2014.12	3.77	39
2015.01	3.8	39
2015.02	3.77	39
2015.03	3.8	39
2015.04	3.84	39
2015.05	3.86	39
2015.06	3.86	39
2015.07	3.87	39
2015.08	3.9	39
2015.09	3.92	39
2015.1	3.92	39
2015.11	3.9	39
2015.12	3.89	39
2016.01	3.92	39
2016.02	3.94	39
2016.03	3.96	39
2016.04	3.96	39
2016.05	3.98	39
2016.06	3.99	39
2016.07	4.01	39
2016.08	4.02	39
2016.09	4.02	39
2016.1	4.02	39
2016.11	4.07	39
2016.12	4.07	39
2017.01	4.09	39
2017.02	4.08	39
2017.03	4.12	39
2017.04	4.15	39
2017.05	4.17	39
2017.06	4.15	39
2017.07	4.11	39
2017.08	4.16	39
2017.09	4.21	39
2017.1	4.17	39
2017.11	4.2	39
2017.12	4.2	39
2018.01	4.2	39
2018.02	4.2	39
2018.03	4.2	39
2018.04	4.21	39
2018.05	4.2	39
2018.06	4.2	39
2018.07	4.23	39
2018.08	4.25	39
2011.06	4.22	40
2011.07	4.42	40
2011.08	4.3	40
2011.09	4.36	40
2011.1	4.03	40
2011.11	4.33	40
2011.12	4.02	40
2012.01	4.09	40
2012.02	4.24	40
2012.03	4.25	40
2012.04	4.07	40
2012.05	4.22	40
2012.06	4.15	40
2012.07	4.08	40
2012.08	4.3	40
2012.09	3.99	40
2012.1	3.95	40
2012.11	3.99	40
2012.12	3.68	40
2013.01	4.05	40
2013.02	3.93	40
2013.03	4.07	40
2013.04	3.94	40
2013.05	3.91	40
2013.06	3.69	40
2013.07	3.93	40
2013.08	4	40
2013.09	4.01	40
2013.1	4.11	40
2013.11	3.99	40
2013.12	4.01	40
2014.01	4.11	40
2014.02	4.02	40
2014.03	4.08	40
2014.04	3.81	40
2014.05	3.82	40
2014.06	4.12	40
2014.07	4.19	40
2014.08	4.12	40
2014.09	4.04	40
2014.1	3.87	40
2014.11	4.06	40
2014.12	4.08	40
2015.01	4.15	40
2015.02	4.14	40
2015.03	4.19	40
2015.04	3.97	40
2015.05	4.19	40
2015.06	4.01	40
2015.07	4.1	40
2015.08	3.95	40
2015.09	3.86	40
2015.1	4.06	40
2015.11	4.02	40
2015.12	3.88	40
2016.01	4.15	40
2016.02	4.19	40
2016.03	3.98	40
2016.04	4.08	40
2016.05	3.67	40
2016.06	3.89	40
2016.07	3.84	40
2016.08	4.04	40
2016.09	4.15	40
2016.1	3.98	40
2016.11	4.18	40
2016.12	3.67	40
2017.01	4.13	40
2017.02	4.12	40
2017.03	4	40
2017.04	3.6	40
2017.05	3.93	40
2017.06	3.93	40
2017.07	3.92	40
2017.08	3.83	40
2017.09	3.92	40
2017.1	4.21	40
2017.11	4.31	40
2017.12	3.68	40
2018.01	4.23	40
2018.02	4.44	40
2018.03	4.3	40
2018.04	4.49	40
2018.05	4.41	40
2018.06	4.09	40
2018.07	4.57	40
2018.08	4.22	40
2011.06	1.94	41
2011.07	1.91	41
2011.08	1.92	41
2011.09	1.84	41
2011.1	1.83	41
2011.11	1.95	41
2011.12	1.93	41
2012.01	1.87	41
2012.02	1.86	41
2012.03	1.94	41
2012.04	1.85	41
2012.05	1.87	41
2012.06	1.87	41
2012.07	1.81	41
2012.08	1.8	41
2012.09	1.79	41
2012.1	1.74	41
2012.11	1.82	41
2012.12	1.83	41
2013.01	1.91	41
2013.02	1.9	41
2013.03	1.92	41
2013.04	1.92	41
2013.05	1.86	41
2013.06	1.87	41
2013.07	1.88	41
2013.08	1.85	41
2013.09	1.78	41
2013.1	1.76	41
2013.11	1.77	41
2013.12	1.78	41
2014.01	1.84	41
2014.02	1.85	41
2014.03	1.75	41
2014.04	1.81	41
2014.05	1.81	41
2014.06	1.75	41
2014.07	1.8	41
2014.08	1.83	41
2014.09	1.82	41
2014.1	1.85	41
2014.11	1.81	41
2014.12	1.92	41
2015.01	1.87	41
2015.02	1.8	41
2015.03	1.77	41
2015.04	1.7	41
2015.05	1.79	41
2015.06	1.84	41
2015.07	1.84	41
2015.08	1.75	41
2015.09	1.78	41
2015.1	1.75	41
2015.11	1.78	41
2015.12	1.73	41
2016.01	1.75	41
2016.02	1.69	41
2016.03	1.74	41
2016.04	1.72	41
2016.05	1.82	41
2016.06	1.77	41
2016.07	1.72	41
2016.08	1.77	41
2016.09	1.79	41
2016.1	1.8	41
2016.11	1.82	41
2016.12	1.78	41
2017.01	1.79	41
2017.02	1.82	41
2017.03	1.78	41
2017.04	1.63	41
2017.05	1.76	41
2017.06	1.75	41
2017.07	1.73	41
2017.08	1.72	41
2017.09	1.78	41
2017.1	1.8	41
2017.11	1.86	41
2017.12	1.93	41
2018.01	1.85	41
2018.02	1.89	41
2018.03	1.89	41
2018.04	1.88	41
2018.05	1.9	41
2018.06	1.9	41
2018.07	1.88	41
2018.08	1.91	41
2011.06	3.03	42
2011.07	3.02	42
2011.08	3.18	42
2011.09	3.17	42
2011.1	3.04	42
2011.11	3.22	42
2011.12	3.09	42
2012.01	3.23	42
2012.02	3.33	42
2012.03	3.21	42
2012.04	3.07	42
2012.05	3.27	42
2012.06	3.2	42
2012.07	3.2	42
2012.08	3.2	42
2012.09	3.05	42
2012.1	3.2	42
2012.11	3.1	42
2012.12	3.13	42
2013.01	3.25	42
2013.02	3.12	42
2013.03	3.03	42
2013.04	3.33	42
2013.05	2.92	42
2013.06	3.22	42
2013.07	3	42
2013.08	3.13	42
2013.09	3.12	42
2013.1	3.13	42
2013.11	3.03	42
2013.12	3.06	42
2014.01	3.02	42
2014.02	2.89	42
2014.03	3.06	42
2014.04	3.21	42
2014.05	3	42
2014.06	3.1	42
2014.07	2.91	42
2014.08	3.04	42
2014.09	2.94	42
2014.1	2.9	42
2014.11	2.96	42
2014.12	3.05	42
2015.01	3.11	42
2015.02	2.91	42
2015.03	3.07	42
2015.04	3.04	42
2015.05	3.05	42
2015.06	3.2	42
2015.07	2.92	42
2015.08	2.74	42
2015.09	3.09	42
2015.1	2.8	42
2015.11	3.02	42
2015.12	3.12	42
2016.01	3	42
2016.02	3.22	42
2016.03	3.28	42
2016.04	3.22	42
2016.05	3.11	42
2016.06	3.29	42
2016.07	2.83	42
2016.08	3.09	42
2016.09	2.98	42
2016.1	2.78	42
2016.11	3.17	42
2016.12	2.95	42
2017.01	3.15	42
2017.02	2.96	42
2017.03	2.9	42
2017.04	2.58	42
2017.05	2.99	42
2017.06	2.82	42
2017.07	2.64	42
2017.08	2.84	42
2017.09	2.92	42
2017.1	2.71	42
2017.11	2.78	42
2017.12	2.84	42
2018.01	2.94	42
2018.02	2.69	42
2018.03	2.86	42
2018.04	2.86	42
2018.05	2.85	42
2018.06	2.87	42
2018.07	2.68	42
2018.08	2.73	42
2014.06	12.14	43
2014.07	12	43
2014.08	12.38	43
2014.09	12.29	43
2014.1	12.08	43
2014.11	12.57	43
2014.12	12.54	43
2015.01	11.98	43
2015.02	12.05	43
2015.03	12.2	43
2015.04	11.82	43
2015.05	11.74	43
2015.06	11.67	43
2015.07	11.8	43
2015.08	11.82	43
2015.09	11.78	43
2015.1	11.58	43
2015.11	11.81	43
2015.12	11.6	43
2016.01	11.5	43
2016.02	11.61	43
2016.03	11.74	43
2016.04	11.49	43
2016.05	11.39	43
2016.06	11.33	43
2016.07	11.64	43
2016.08	11.15	43
2016.09	10.98	43
2016.1	11.2	43
2016.11	11.48	43
2016.12	11.63	43
2017.01	10.97	43
2017.02	11.26	43
2017.03	11.43	43
2017.04	10.87	43
2017.05	10.92	43
2017.06	11.16	43
2017.07	11.01	43
2017.08	11.18	43
2017.09	10.92	43
2017.1	11.27	43
2017.11	11.36	43
2017.12	11.14	43
2018.01	11.16	43
2018.02	10.84	43
2018.03	10.81	43
2018.04	10.88	43
2018.05	10.7	43
2018.06	10.92	43
2018.07	10.67	43
2018.08	10.57	43
2014.06	16.87	44
2014.07	16.62	44
2014.08	16.7	44
2014.09	17.26	44
2014.1	17.24	44
2014.11	15.99	44
2014.12	16.6	44
2015.01	16.5	44
2015.02	16.64	44
2015.03	16.78	44
2015.04	16.59	44
2015.05	16.09	44
2015.06	16.54	44
2015.07	16.19	44
2015.08	15.73	44
2015.09	15.51	44
2015.1	14.11	44
2015.11	15.68	44
2015.12	14.62	44
2016.01	15.45	44
2016.02	15.64	44
2016.03	14.24	44
2016.04	15.01	44
2016.05	15.18	44
2016.06	14.35	44
2016.07	14.44	44
2016.08	14.12	44
2016.09	13.52	44
2016.1	13.42	44
2016.11	13.75	44
2016.12	12.81	44
2017.01	14.51	44
2017.02	13.95	44
2017.03	14.49	44
2017.04	14.61	44
2017.05	14.16	44
2017.06	14.35	44
2017.07	14.81	44
2017.08	14.21	44
2017.09	14.67	44
2017.1	13.74	44
2017.11	13	44
